Date,Open,High,Low,Close,Adj Close,Volume
2010-03-25,934.400024,935.679993,910.080017,916.479980,916.479980,269565
2010-03-26,916.479980,928.000000,896.000000,896.000000,896.000000,166866
2010-03-29,907.520020,920.320007,893.440002,899.840027,899.840027,234276
2010-03-30,883.200012,912.640015,881.919983,908.799988,908.799988,172630
2010-03-31,912.640015,916.479980,883.200012,884.479980,884.479980,214431
2010-04-01,884.479980,948.479980,872.960022,933.119995,933.119995,406209
2010-04-05,930.559998,980.479980,925.440002,980.479980,980.479980,267109
2010-04-06,967.679993,979.200012,929.280029,940.799988,940.799988,303099
2010-04-07,935.679993,945.919983,916.479980,916.479980,916.479980,203407
2010-04-08,907.520020,935.679993,881.919983,896.000000,896.000000,322418
2010-04-09,904.960022,936.960022,903.679993,931.840027,931.840027,199352
2010-04-12,928.000000,953.599976,898.559998,915.200012,915.200012,336845
2010-04-13,919.039978,951.039978,901.119995,944.640015,944.640015,225519
2010-04-14,952.320007,972.799988,948.479980,956.159973,956.159973,188787
2010-04-15,954.880005,962.559998,906.239990,915.200012,915.200012,304834
2010-04-16,917.760010,934.400024,908.799988,919.039978,919.039978,214664
2010-04-19,917.760010,928.000000,889.599976,903.679993,903.679993,223694
2010-04-20,893.440002,911.359985,885.760010,907.520020,907.520020,165311
2010-04-21,903.679993,921.599976,897.280029,906.239990,906.239990,127138
2010-04-22,901.119995,944.640015,896.000000,938.239990,938.239990,168395
2010-04-23,934.400024,983.039978,934.400024,970.239990,970.239990,288478
2010-04-26,965.119995,979.200012,951.039978,971.520020,971.520020,181317
2010-04-27,967.679993,977.919983,957.440002,965.119995,965.119995,160802
2010-04-28,971.520020,988.159973,960.000000,972.799988,972.799988,174826
2010-04-29,961.280029,961.280029,887.039978,894.719971,894.719971,630773
2010-04-30,894.719971,897.280029,869.119995,878.080017,878.080017,277170
2010-05-03,874.239990,896.000000,874.239990,893.440002,893.440002,157353
2010-05-04,892.159973,899.840027,884.479980,897.280029,897.280029,148077
2010-05-05,898.559998,901.119995,876.799988,888.320007,888.320007,130597
2010-05-06,883.200012,901.119995,860.159973,871.679993,871.679993,306173
2010-05-07,885.760010,901.119995,871.679993,890.880005,890.880005,272080
2010-05-10,925.440002,944.640015,916.479980,931.840027,931.840027,283538
2010-05-11,921.599976,942.080017,919.039978,928.000000,928.000000,166025
2010-05-12,940.799988,957.440002,936.960022,952.320007,952.320007,251871
2010-05-13,949.760010,984.320007,928.000000,961.280029,961.280029,352813
2010-05-14,961.280029,967.679993,948.479980,961.280029,961.280029,126308
2010-05-17,972.799988,981.760010,953.599976,976.640015,976.640015,188587
2010-05-18,992.000000,997.119995,957.440002,965.119995,965.119995,240187
2010-05-19,951.039978,956.159973,921.599976,925.440002,925.440002,204855
2010-05-20,911.359985,935.679993,902.400024,915.200012,915.200012,256526
2010-05-21,912.640015,928.000000,893.440002,899.840027,899.840027,181716
2010-05-24,893.440002,901.119995,883.200012,893.440002,893.440002,175764
2010-05-25,885.760010,906.239990,880.640015,901.119995,901.119995,116778
2010-05-26,915.200012,940.799988,908.799988,911.359985,911.359985,184090
2010-05-27,926.719971,940.799988,906.239990,938.239990,938.239990,303953
2010-05-28,940.799988,960.000000,933.119995,951.039978,951.039978,182316
2010-06-01,963.840027,965.119995,921.599976,921.599976,921.599976,177914
2010-06-02,936.960022,970.239990,929.280029,966.400024,966.400024,236594
2010-06-03,962.559998,1029.119995,958.719971,1025.280029,1025.280029,430258
2010-06-04,1026.560059,1084.160034,1022.719971,1047.040039,1047.040039,537619
2010-06-07,1041.920044,1077.760010,1040.640015,1075.199951,1075.199951,263383
2010-06-08,1062.400024,1068.800049,1035.520020,1047.040039,1047.040039,255822
2010-06-09,1043.199951,1049.599976,1017.599976,1021.440002,1021.440002,167090
2010-06-10,1032.959961,1048.319946,1009.919983,1022.719971,1022.719971,286797
2010-06-11,1036.800049,1050.880005,1026.560059,1045.760010,1045.760010,146877
2010-06-14,1075.199951,1098.239990,1059.839966,1094.400024,1094.400024,247626
2010-06-15,1111.040039,1131.520020,1102.079956,1130.239990,1130.239990,233139
2010-06-16,1111.040039,1112.319946,1082.880005,1086.719971,1086.719971,184943
2010-06-17,1112.319946,1127.680054,1086.719971,1117.439941,1117.439941,166441
2010-06-18,1108.479980,1116.160034,1088.000000,1091.839966,1091.839966,107710
2010-06-21,1116.160034,1126.400024,1049.599976,1056.000000,1056.000000,322208
2010-06-22,1047.040039,1050.880005,1020.159973,1039.359985,1039.359985,236670
2010-06-23,1045.760010,1062.400024,1039.359985,1043.199951,1043.199951,131227
2010-06-24,1050.880005,1057.280029,1024.000000,1032.959961,1032.959961,160905
2010-06-25,1044.479980,1064.959961,1043.199951,1063.680054,1063.680054,127603
2010-06-28,1027.839966,1039.359985,1020.159973,1021.440002,1021.440002,114370
2010-06-29,1002.239990,1006.080017,975.359985,981.760010,981.760010,201290
2010-06-30,980.479980,999.679993,977.919983,992.000000,992.000000,142530
2010-07-01,995.840027,1062.400024,989.440002,1039.359985,1039.359985,220505
2010-07-02,1041.920044,1044.479980,994.559998,1007.359985,1007.359985,173220
2010-07-06,1044.479980,1057.280029,1003.520020,1007.359985,1007.359985,145013
2010-07-07,1006.080017,1009.919983,983.039978,995.840027,995.840027,169172
2010-07-08,988.159973,992.000000,940.799988,951.039978,951.039978,292859
2010-07-09,948.479980,961.280029,943.359985,952.320007,952.320007,99427
2010-07-12,947.200012,958.719971,943.359985,947.200012,947.200012,87091
2010-07-13,960.000000,967.679993,934.400024,942.080017,942.080017,120055
2010-07-14,939.520020,944.640015,928.000000,931.840027,931.840027,95479
2010-07-15,931.840027,995.840027,925.440002,992.000000,992.000000,234480
2010-07-16,985.599976,988.159973,962.559998,974.080017,974.080017,104049
2010-07-19,974.080017,977.919983,960.000000,972.799988,972.799988,107149
2010-07-20,977.919983,990.719971,960.000000,990.719971,990.719971,224639
2010-07-21,998.400024,998.400024,963.840027,970.239990,970.239990,97630
2010-07-22,993.280029,1007.359985,981.760010,993.280029,993.280029,155329
2010-07-23,983.039978,995.840027,976.640015,980.479980,980.479980,81082
2010-07-26,968.960022,992.000000,966.400024,988.159973,988.159973,78449
2010-07-27,998.400024,1002.239990,985.599976,1000.960022,1000.960022,111360
2010-07-28,1032.959961,1047.040039,1007.359985,1009.919983,1009.919983,184473
2010-07-29,1036.800049,1049.599976,1015.039978,1038.079956,1038.079956,156502
2010-07-30,1035.520020,1062.400024,1030.400024,1057.280029,1057.280029,105915
2010-08-02,1052.160034,1053.439941,1007.359985,1015.039978,1015.039978,215615
2010-08-03,1027.839966,1038.079956,995.840027,1007.359985,1007.359985,119525
2010-08-04,999.679993,1024.000000,997.119995,1017.599976,1017.599976,88960
2010-08-05,1027.839966,1035.520020,981.760010,993.280029,993.280029,201688
2010-08-06,992.000000,993.280029,960.000000,968.960022,968.960022,109695
2010-08-09,967.679993,971.520020,919.039978,934.400024,934.400024,251573
2010-08-10,936.960022,940.799988,921.599976,929.280029,929.280029,123794
2010-08-11,929.280029,942.080017,920.320007,931.840027,931.840027,84373
2010-08-12,936.960022,938.239990,917.760010,925.440002,925.440002,117845
2010-08-13,926.719971,934.400024,920.320007,933.119995,933.119995,75547
2010-08-16,907.520020,913.919983,901.119995,911.359985,911.359985,113279
2010-08-17,903.679993,929.280029,901.119995,919.039978,919.039978,87441
2010-08-18,910.080017,921.599976,903.679993,912.640015,912.640015,85635
2010-08-19,916.479980,935.679993,893.440002,901.119995,901.119995,199380
2010-08-20,896.000000,899.840027,885.760010,889.599976,889.599976,130608
2010-08-23,874.239990,887.039978,869.119995,878.080017,878.080017,152306
2010-08-24,874.239990,875.520020,866.559998,871.679993,871.679993,69984
2010-08-25,851.200012,853.760010,826.880005,839.679993,839.679993,365251
2010-08-26,839.679993,840.960022,819.200012,825.599976,825.599976,194804
2010-08-27,820.479980,821.760010,792.320007,798.719971,798.719971,275878
2010-08-30,808.960022,830.719971,807.679993,819.200012,819.200012,151784
2010-08-31,811.520020,829.440002,798.719971,816.640015,816.640015,99497
2010-09-01,801.280029,830.719971,797.440002,802.559998,802.559998,164146
2010-09-02,802.559998,821.760010,791.039978,814.080017,814.080017,207522
2010-09-03,812.799988,844.799988,810.239990,837.119995,837.119995,175714
2010-09-07,823.039978,835.840027,816.640015,826.880005,826.880005,118028
2010-09-08,819.200012,829.440002,814.080017,816.640015,816.640015,111366
2010-09-09,816.640015,821.760010,793.599976,811.520020,811.520020,197527
2010-09-10,824.320007,843.520020,820.479980,830.719971,830.719971,169911
2010-09-13,846.080017,848.640015,829.440002,842.239990,842.239990,130125
2010-09-14,855.039978,857.599976,823.039978,844.799988,844.799988,171883
2010-09-15,857.599976,866.559998,848.640015,855.039978,855.039978,110552
2010-09-16,862.719971,879.359985,824.320007,864.000000,864.000000,296113
2010-09-17,867.840027,871.679993,849.919983,855.039978,855.039978,111677
2010-09-20,832.000000,833.280029,815.359985,820.479980,820.479980,204468
2010-09-21,833.280029,849.919983,828.159973,834.559998,834.559998,136129
2010-09-22,847.359985,847.359985,829.440002,839.679993,839.679993,94171
2010-09-23,851.200012,865.280029,839.679993,848.640015,848.640015,127655
2010-09-24,830.719971,830.719971,817.919983,823.039978,823.039978,152543
2010-09-27,801.280029,803.840027,791.039978,798.719971,798.719971,227739
2010-09-28,808.960022,819.200012,800.000000,811.520020,811.520020,145316
2010-09-29,805.119995,812.799988,797.440002,810.239990,810.239990,86018
2010-09-30,794.880005,797.440002,773.119995,789.760010,789.760010,282848
2010-10-01,780.799988,789.760010,774.400024,776.960022,776.960022,183990
2010-10-04,769.280029,771.840027,752.640015,761.599976,761.599976,201849
2010-10-05,761.599976,771.840027,753.919983,769.280029,769.280029,205258
2010-10-06,779.520020,793.599976,779.520020,791.039978,791.039978,187607
2010-10-07,778.239990,779.520020,737.280029,738.559998,738.559998,455853
2010-10-08,744.960022,748.799988,734.719971,746.239990,746.239990,157623
2010-10-11,741.119995,750.080017,732.159973,736.000000,736.000000,125943
2010-10-12,730.880005,748.799988,724.479980,743.679993,743.679993,234763
2010-10-13,761.599976,771.840027,742.400024,750.080017,750.080017,292817
2010-10-14,741.119995,769.280029,734.719971,747.520020,747.520020,247372
2010-10-15,737.280029,738.559998,723.200012,727.039978,727.039978,233996
2010-10-18,723.200012,725.760010,711.679993,712.960022,712.960022,131952
2010-10-19,714.239990,721.919983,711.679993,718.080017,718.080017,148585
2010-10-20,719.359985,729.599976,715.520020,718.080017,718.080017,104111
2010-10-21,706.559998,710.400024,686.080017,693.760010,693.760010,308502
2010-10-22,686.080017,688.640015,674.559998,682.239990,682.239990,182458
2010-10-25,674.559998,687.359985,665.599976,683.520020,683.520020,156006
2010-10-26,691.200012,701.440002,675.840027,692.479980,692.479980,178388
2010-10-27,696.320007,709.119995,686.080017,697.599976,697.599976,131746
2010-10-28,695.039978,723.200012,674.559998,720.640015,720.640015,296056
2010-10-29,716.799988,747.520020,715.520020,744.960022,744.960022,235963
2010-11-01,741.119995,743.679993,705.280029,706.559998,706.559998,247317
2010-11-02,698.880005,724.479980,695.039978,715.520020,715.520020,181793
2010-11-03,711.679993,718.080017,698.880005,706.559998,706.559998,132013
2010-11-04,715.520020,715.520020,689.919983,715.520020,715.520020,291028
2010-11-05,724.479980,727.039978,709.119995,724.479980,724.479980,168570
2010-11-08,742.400024,756.479980,742.400024,753.919983,753.919983,266258
2010-11-09,762.880005,779.520020,747.520020,773.119995,773.119995,245464
2010-11-10,773.119995,780.799988,739.840027,748.799988,748.799988,261355
2010-11-11,743.679993,746.239990,723.200012,725.760010,725.760010,150993
2010-11-12,712.960022,724.479980,700.159973,705.280029,705.280029,161530
2010-11-15,698.880005,711.679993,684.799988,710.400024,710.400024,223213
2010-11-16,718.080017,719.359985,697.599976,705.280029,705.280029,140852
2010-11-17,723.200012,738.559998,716.799988,733.440002,733.440002,205176
2010-11-18,728.320007,743.679993,710.400024,738.559998,738.559998,194748
2010-11-19,744.960022,761.599976,739.840027,759.039978,759.039978,174349
2010-11-22,761.599976,782.080017,753.919983,778.239990,778.239990,190001
2010-11-23,765.440002,780.799988,762.880005,771.840027,771.840027,170257
2010-11-24,761.599976,793.599976,761.599976,774.400024,774.400024,217725
2010-11-26,778.239990,785.919983,770.559998,775.679993,775.679993,60439
2010-11-29,784.640015,784.640015,733.440002,742.400024,742.400024,207409
2010-11-30,733.440002,741.119995,725.760010,739.840027,739.840027,115459
2010-12-01,742.400024,760.320007,732.159973,752.640015,752.640015,137080
2010-12-02,757.760010,768.000000,738.559998,760.320007,760.320007,205270
2010-12-03,766.719971,771.840027,752.640015,760.320007,760.320007,136355
2010-12-06,784.640015,798.719971,780.799988,791.039978,791.039978,220021
2010-12-07,788.479980,797.440002,770.559998,775.679993,775.679993,178571
2010-12-08,798.719971,811.520020,793.599976,806.400024,806.400024,277984
2010-12-09,802.559998,816.640015,775.679993,780.799988,780.799988,222082
2010-12-10,769.280029,787.200012,765.440002,779.520020,779.520020,180623
2010-12-13,791.039978,793.599976,760.320007,774.400024,774.400024,251338
2010-12-14,764.159973,768.000000,747.520020,750.080017,750.080017,205722
2010-12-15,750.080017,751.359985,737.280029,744.960022,744.960022,134159
2010-12-16,733.440002,736.000000,706.559998,709.119995,709.119995,380318
2010-12-17,707.840027,723.200012,706.559998,714.239990,714.239990,179394
2010-12-20,719.359985,746.239990,712.960022,742.400024,742.400024,217160
2010-12-21,729.599976,734.719971,711.679993,716.799988,716.799988,201130
2010-12-22,707.840027,730.880005,700.159973,721.919983,721.919983,211208
2010-12-23,723.200012,747.520020,711.679993,718.080017,718.080017,158282
2010-12-27,711.679993,725.760010,705.280029,721.919983,721.919983,123252
2010-12-28,724.479980,752.640015,720.640015,747.520020,747.520020,242128
2010-12-29,747.520020,750.080017,734.719971,747.520020,747.520020,116688
2010-12-30,757.760010,759.039978,738.559998,753.919983,753.919983,230620
2010-12-31,764.159973,775.679993,757.760010,766.719971,766.719971,200295
2011-01-03,796.159973,817.919983,787.200012,807.679993,807.679993,462757
2011-01-04,811.520020,815.359985,793.599976,802.559998,802.559998,291326
2011-01-05,794.880005,802.559998,775.679993,782.080017,782.080017,211681
2011-01-06,789.760010,806.400024,764.159973,768.000000,768.000000,289659
2011-01-07,768.000000,773.119995,753.919983,771.840027,771.840027,193411
2011-01-10,762.880005,768.000000,753.919983,764.159973,764.159973,160567
2011-01-11,760.320007,783.359985,756.479980,782.080017,782.080017,131938
2011-01-12,783.359985,793.599976,774.400024,785.919983,785.919983,160668
2011-01-13,782.080017,784.640015,764.159973,765.440002,765.440002,167212
2011-01-14,774.400024,783.359985,761.599976,780.799988,780.799988,138350
2011-01-18,775.679993,782.080017,765.440002,768.000000,768.000000,119154
2011-01-19,783.359985,796.159973,778.239990,794.880005,794.880005,213491
2011-01-20,794.880005,815.359985,792.320007,815.359985,815.359985,323946
2011-01-21,823.039978,829.440002,807.679993,819.200012,819.200012,253642
2011-01-24,823.039978,824.320007,794.880005,798.719971,798.719971,146535
2011-01-25,780.799988,787.200012,768.000000,779.520020,779.520020,165302
2011-01-26,768.000000,783.359985,762.880005,779.520020,779.520020,139919
2011-01-27,765.440002,771.840027,748.799988,752.640015,752.640015,291295
2011-01-28,755.200012,759.039978,743.679993,752.640015,752.640015,122914
2011-01-31,770.559998,773.119995,744.960022,766.719971,766.719971,173695
2011-02-01,753.919983,761.599976,750.080017,755.200012,755.200012,131699
2011-02-02,764.159973,770.559998,753.919983,766.719971,766.719971,134848
2011-02-03,775.679993,778.239990,751.359985,753.919983,753.919983,179279
2011-02-04,752.640015,753.919983,746.239990,750.080017,750.080017,96912
2011-02-07,725.760010,728.320007,711.679993,715.520020,715.520020,343082
2011-02-08,715.520020,715.520020,698.880005,704.000000,704.000000,224894
2011-02-09,698.880005,709.119995,695.039978,707.840027,707.840027,154402
2011-02-10,698.880005,720.640015,688.640015,689.919983,689.919983,228249
2011-02-11,682.239990,687.359985,678.400024,679.679993,679.679993,155153
2011-02-14,678.400024,684.799988,674.559998,684.799988,684.799988,105223
2011-02-15,680.960022,692.479980,678.400024,692.479980,692.479980,85154
2011-02-16,680.960022,687.359985,675.840027,678.400024,678.400024,134034
2011-02-17,677.119995,678.400024,660.479980,666.880005,666.880005,207380
2011-02-18,666.880005,670.719971,664.320007,665.599976,665.599976,84946
2011-02-22,672.000000,672.000000,660.479980,664.320007,664.320007,191083
2011-02-23,664.320007,678.400024,660.479980,673.280029,673.280029,206195
2011-02-24,663.039978,664.320007,652.799988,663.039978,663.039978,256166
2011-02-25,660.479980,691.200012,657.919983,686.080017,686.080017,209842
2011-02-28,693.760010,700.159973,687.359985,689.919983,689.919983,145023
2011-03-01,688.640015,688.640015,660.479980,663.039978,663.039978,169191
2011-03-02,659.200012,664.320007,648.960022,652.799988,652.799988,192280
2011-03-03,651.520020,661.760010,642.559998,646.400024,646.400024,174154
2011-03-04,643.840027,654.080017,641.280029,648.960022,648.960022,120795
2011-03-07,657.919983,672.000000,652.799988,670.719971,670.719971,158021
2011-03-08,659.200012,677.119995,656.640015,660.479980,660.479980,79696
2011-03-09,667.520020,673.919983,663.679993,670.080017,670.080017,224734
2011-03-10,663.679993,664.320007,648.320007,654.080017,654.080017,221825
2011-03-11,666.880005,673.919983,662.400024,665.599976,665.599976,196119
2011-03-14,688.640015,689.919983,664.960022,666.880005,666.880005,397059
2011-03-15,652.799988,684.159973,649.599976,675.840027,675.840027,509436
2011-03-16,680.960022,684.159973,666.880005,672.640015,672.640015,193220
2011-03-17,680.960022,711.679993,675.200012,709.760010,709.760010,438769
2011-03-18,708.479980,716.159973,699.520020,711.039978,711.039978,253530
2011-03-21,708.479980,722.559998,706.559998,711.039978,711.039978,258803
2011-03-22,716.159973,727.679993,711.679993,727.039978,727.039978,351214
2011-03-23,730.880005,741.760010,726.400024,740.479980,740.479980,279220
2011-03-24,744.960022,746.239990,720.000000,725.119995,725.119995,371055
2011-03-25,728.960022,755.840027,726.400024,755.200012,755.200012,277873
2011-03-28,749.440002,762.239990,739.840027,741.119995,741.119995,302848
2011-03-29,736.640015,739.200012,713.599976,716.799988,716.799988,330048
2011-03-30,722.559998,734.719971,718.719971,734.080017,734.080017,253459
2011-03-31,723.200012,744.320007,705.280029,736.000000,736.000000,469139
2011-04-01,736.000000,737.280029,718.719971,725.119995,725.119995,184542
2011-04-04,711.679993,731.520020,711.679993,718.080017,718.080017,169063
2011-04-05,718.719971,723.200012,708.479980,709.119995,709.119995,166917
2011-04-06,707.200012,710.400024,692.479980,694.400024,694.400024,284827
2011-04-07,693.119995,697.599976,676.479980,679.679993,679.679993,354191
2011-04-08,675.200012,683.520020,672.640015,677.119995,677.119995,169622
2011-04-11,690.559998,695.679993,684.799988,689.919983,689.919983,240938
2011-04-12,689.280029,689.919983,679.679993,686.080017,686.080017,177780
2011-04-13,692.479980,700.799988,691.840027,694.400024,694.400024,144258
2011-04-14,684.799988,713.599976,682.239990,707.840027,707.840027,263239
2011-04-15,702.080017,709.760010,702.080017,705.280029,705.280029,115038
2011-04-18,705.919983,707.200012,684.799988,691.200012,691.200012,120450
2011-04-19,699.520020,715.520020,699.520020,714.239990,714.239990,205255
2011-04-20,719.359985,725.119995,714.880005,718.719971,718.719971,210248
2011-04-21,718.719971,739.200012,718.719971,738.559998,738.559998,268844
2011-04-25,732.799988,737.919983,727.679993,732.159973,732.159973,149180
2011-04-26,731.520020,735.359985,725.760010,734.080017,734.080017,123438
2011-04-27,732.799988,734.719971,726.400024,728.320007,728.320007,138058
2011-04-28,732.799988,759.679993,732.799988,754.559998,754.559998,411408
2011-04-29,755.200012,776.960022,753.280029,771.840027,771.840027,291448
2011-05-02,770.559998,780.799988,766.719971,775.039978,775.039978,234620
2011-05-03,775.679993,777.599976,769.280029,771.200012,771.200012,212289
2011-05-04,764.799988,773.760010,753.919983,753.919983,753.919983,327558
2011-05-05,746.239990,747.520020,702.080017,703.359985,703.359985,596875
2011-05-06,712.320007,717.440002,698.880005,704.000000,704.000000,255900
2011-05-09,701.440002,702.719971,684.799988,689.280029,689.280029,213481
2011-05-10,690.559998,705.280029,687.359985,704.640015,704.640015,187591
2011-05-11,700.799988,702.080017,685.440002,691.200012,691.200012,178872
2011-05-12,684.799988,699.520020,684.159973,691.840027,691.840027,169997
2011-05-13,688.000000,705.280029,686.080017,702.080017,702.080017,128383
2011-05-16,707.200012,716.159973,703.359985,711.679993,711.679993,118133
2011-05-17,702.080017,703.359985,686.719971,691.840027,691.840027,179105
2011-05-18,697.599976,699.520020,690.559998,693.119995,693.119995,80125
2011-05-19,688.000000,688.640015,676.479980,676.479980,676.479980,209883
2011-05-20,680.320007,702.719971,680.320007,701.440002,701.440002,271711
2011-05-23,709.760010,720.000000,708.479980,712.320007,712.320007,285938
2011-05-24,709.760010,716.799988,700.799988,712.960022,712.960022,169505
2011-05-25,716.799988,721.280029,712.960022,718.080017,718.080017,169350
2011-05-26,711.679993,712.320007,693.119995,710.400024,710.400024,212275
2011-05-27,728.320007,741.760010,725.760010,734.719971,734.719971,285867
2011-05-31,748.159973,764.799988,744.960022,754.559998,754.559998,290125
2011-06-01,753.280029,756.479980,746.880005,752.640015,752.640015,184245
2011-06-02,760.320007,789.760010,759.679993,778.880005,778.880005,437909
2011-06-03,771.200012,776.320007,762.239990,763.520020,763.520020,184497
2011-06-06,785.280029,789.760010,770.559998,782.719971,782.719971,338883
2011-06-07,782.719971,787.840027,775.679993,782.719971,782.719971,142625
2011-06-08,780.799988,791.679993,778.880005,788.479980,788.479980,212991
2011-06-09,800.640015,808.960022,755.840027,760.320007,760.320007,584817
2011-06-10,765.440002,776.960022,764.159973,773.119995,773.119995,299363
2011-06-13,766.719971,767.359985,749.440002,753.919983,753.919983,215583
2011-06-14,747.520020,751.359985,740.479980,744.960022,744.960022,156117
2011-06-15,742.400024,748.159973,735.359985,744.960022,744.960022,160034
2011-06-16,743.039978,744.320007,716.799988,720.000000,720.000000,257334
2011-06-17,721.919983,723.200012,702.080017,706.559998,706.559998,214003
2011-06-20,702.719971,711.039978,699.520020,700.159973,700.159973,215545
2011-06-21,707.200012,716.799988,704.640015,716.159973,716.159973,165889
2011-06-22,715.520020,716.799988,700.799988,701.440002,701.440002,151433
2011-06-23,700.159973,701.440002,675.200012,685.440002,685.440002,337522
2011-06-24,681.599976,688.640015,679.679993,686.719971,686.719971,142380
2011-06-27,682.239990,690.559998,681.599976,689.280029,689.280029,116102
2011-06-28,697.599976,705.919983,696.320007,704.640015,704.640015,129931
2011-06-29,691.840027,704.000000,690.559998,695.679993,695.679993,106720
2011-06-30,681.599976,712.320007,680.320007,705.280029,705.280029,242656
2011-07-01,696.960022,705.280029,694.400024,695.679993,695.679993,157672
2011-07-05,707.200012,709.119995,689.919983,701.440002,701.440002,162220
2011-07-06,694.400024,698.239990,679.039978,682.239990,682.239990,175527
2011-07-07,683.520020,684.799988,656.640015,671.359985,671.359985,334858
2011-07-08,670.080017,680.320007,668.799988,679.039978,679.039978,135994
2011-07-11,696.320007,697.599976,686.719971,689.919983,689.919983,150459
2011-07-12,693.760010,700.799988,690.559998,694.400024,694.400024,121073
2011-07-13,706.559998,711.679993,703.359985,705.280029,705.280029,169755
2011-07-14,703.359985,707.840027,686.719971,707.200012,707.200012,190223
2011-07-15,724.479980,732.799988,720.000000,732.159973,732.159973,261750
2011-07-18,723.840027,742.400024,721.919983,730.239990,730.239990,258238
2011-07-19,731.520020,735.359985,726.400024,727.039978,727.039978,131938
2011-07-20,721.919983,731.520020,712.960022,721.280029,721.280029,171691
2011-07-21,724.479980,736.000000,702.719971,704.640015,704.640015,272255
2011-07-22,717.440002,718.080017,704.640015,707.200012,707.200012,87963
2011-07-25,707.200012,716.799988,697.599976,703.359985,703.359985,162453
2011-07-26,698.239990,703.359985,691.840027,702.080017,702.080017,72880
2011-07-27,705.280029,706.559998,695.679993,699.520020,699.520020,255067
2011-07-28,699.520020,702.080017,680.320007,684.799988,684.799988,223656
2011-07-29,681.599976,682.239990,669.440002,672.000000,672.000000,186372
2011-08-01,679.039978,680.320007,672.000000,677.119995,677.119995,137325
2011-08-02,674.559998,675.840027,669.440002,671.359985,671.359985,78250
2011-08-03,672.640015,675.200012,657.919983,661.760010,661.760010,137695
2011-08-04,663.039978,664.320007,633.599976,638.080017,638.080017,279386
2011-08-05,638.080017,643.840027,634.880005,637.440002,637.440002,147852
2011-08-08,634.239990,642.559998,630.400024,638.719971,638.719971,200742
2011-08-09,638.080017,653.440002,637.440002,648.320007,648.320007,167714
2011-08-10,647.679993,659.840027,645.119995,646.400024,646.400024,176628
2011-08-11,645.760010,669.440002,638.719971,665.599976,665.599976,178834
2011-08-12,662.400024,666.239990,655.359985,656.640015,656.640015,78331
2011-08-15,640.000000,656.640015,640.000000,650.239990,650.239990,136063
2011-08-16,640.000000,645.119995,631.679993,636.159973,636.159973,135267
2011-08-17,636.799988,643.840027,634.880005,636.159973,636.159973,92397
2011-08-18,633.599976,642.559998,621.440002,632.960022,632.960022,161786
2011-08-19,637.440002,641.280029,634.239990,634.880005,634.880005,112423
2011-08-22,627.840027,629.760010,621.440002,623.359985,623.359985,177684
2011-08-23,626.559998,648.960022,625.919983,640.000000,640.000000,213386
2011-08-24,634.880005,636.799988,625.919983,625.919983,625.919983,91373
2011-08-25,628.479980,638.080017,619.520020,630.400024,630.400024,137859
2011-08-26,626.559998,636.159973,625.280029,632.320007,632.320007,92236
2011-08-29,618.880005,632.320007,616.320007,618.880005,618.880005,208997
2011-08-30,620.799988,632.320007,618.880005,630.400024,630.400024,100886
2011-08-31,643.200012,656.000000,642.559998,654.080017,654.080017,188858
2011-09-01,654.719971,665.599976,640.000000,651.520020,651.520020,163111
2011-09-02,643.840027,648.320007,620.799988,621.440002,621.440002,190452
2011-09-06,630.400024,636.799988,622.719971,633.599976,633.599976,101284
2011-09-07,631.039978,650.880005,629.119995,635.520020,635.520020,133413
2011-09-08,636.159973,648.960022,632.320007,643.200012,643.200012,138823
2011-09-09,629.760010,641.280029,629.119995,631.679993,631.679993,94038
2011-09-12,622.080017,631.039978,621.440002,629.760010,629.760010,125930
2011-09-13,635.520020,647.679993,634.880005,641.919983,641.919983,164706
2011-09-14,640.000000,657.919983,638.080017,650.239990,650.239990,173398
2011-09-15,647.039978,649.599976,625.919983,627.840027,627.840027,237909
2011-09-16,618.880005,623.359985,615.039978,618.880005,618.880005,147883
2011-09-19,614.400024,620.159973,611.200012,618.880005,618.880005,102953
2011-09-20,611.840027,616.960022,608.640015,608.640015,608.640015,90253
2011-09-21,604.799988,606.080017,598.400024,598.400024,598.400024,123523
2011-09-22,595.840027,602.880005,588.799988,593.919983,593.919983,201706
2011-09-23,594.559998,598.400024,590.719971,590.719971,590.719971,80609
2011-09-26,599.679993,606.719971,599.679993,604.159973,604.159973,123297
2011-09-27,612.479980,613.760010,600.960022,608.640015,608.640015,91905
2011-09-28,604.799988,606.719971,593.919983,593.919983,593.919983,79792
2011-09-29,592.000000,602.239990,574.719971,591.359985,591.359985,168534
2011-09-30,584.960022,588.799988,575.359985,576.640015,576.640015,107631
2011-10-03,570.880005,576.640015,563.840027,567.679993,567.679993,162967
2011-10-04,570.880005,574.080017,566.400024,573.440002,573.440002,78055
2011-10-05,569.599976,570.880005,558.080017,560.000000,560.000000,129845
2011-10-06,560.000000,567.679993,551.679993,564.479980,564.479980,144758
2011-10-07,552.960022,554.880005,545.919983,547.840027,547.840027,180947
2011-10-10,552.960022,559.359985,551.679993,559.359985,559.359985,89731
2011-10-11,560.640015,569.599976,552.320007,565.760010,565.760010,106180
2011-10-12,567.679993,568.320007,546.559998,547.840027,547.840027,141906
2011-10-13,551.679993,558.719971,540.799988,554.880005,554.880005,169467
2011-10-14,567.679993,585.599976,560.000000,577.919983,577.919983,182344
